source_strategy,source_category_id,source_category_name,source_category_path,source_asin,source_parent_asin,product_name,category,marketplace,target_price,cost,shipping,fba_fee,referral_fee_rate,est_monthly_sales,avg_review_count,avg_rating,top10_review_share,keyword_search_volume,keyword_cpc,seasonality_score,differentiation_score,compliance_risk,fragile_risk,oversize_risk,market_data_completeness,profit_data_confidence,evidence_confidence,evidence_grade,data_source_summary,profit_estimate_status,notes
category:Mops & Bucket Sets,23537016011,Mops & Bucket Sets,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Mopping > Mops & Bucket Sets,B0GWR2NZVS,,"Wodemom Easy-Rinse Mop Bucket Gen 2, Clean/Dirty Water Separation,Gray | Shower-Style Rinse, 1.5 Gal Capacity, 4 Wheels, 61-inch Handle, 6 Heads, for Apartments, Hardwood, Laminate & Tile Floors",Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Mopping > Mops & Bucket Sets,US,59.99,16.8,4.8,17.04,0.15,320.0,37.0,4.2,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0GWR2NZVS; brand Wodemom
category:Mops & Bucket Sets,23537016011,Mops & Bucket Sets,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Mopping > Mops & Bucket Sets,B08637ZFQN,,"O-Cedar Microfiber Cloth Mop & QuickWring Bucket with Extra Refill, 2 Piece Set",Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Mopping > Mops & Bucket Sets,US,55.99,15.68,4.48,10.08,0.15,291.0,403.0,4.1,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,65,20,53.8,C,"observed:price,sales,reviews,rating; estimated:fba_fee,search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B08637ZFQN; brand O-Cedar
category:Mops & Bucket Sets,23537016011,Mops & Bucket Sets,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Mopping > Mops & Bucket Sets,B0D9N364XP,,"X3 Mop, Separates Dirty and Clean Water, 3-Chamber Design, Flat Mop and Bucket Set, Hands Free Home Floor Cleaning, 3 Reusable Microfiber Mop Pads Included (Original X3 Mop)",Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Mopping > Mops & Bucket Sets,US,59.95,16.79,4.8,12.61,0.15,265.0,644.0,4.3,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0D9N364XP; brand TopTier Products
category:Edible Printer Paper & Frosting Sheets,8147491011,Edible Printer Paper & Frosting Sheets,Home & Kitchen > Kitchen & Dining > Bakeware > Decorating Tools > Edible Printer Ink & Paper > Edible Printer Paper & Frosting Sheets,B01HA5E5LW,,paper2eat edible Wafer Paper Sheets Standard - 0.30 mm - 25 sheets,Home & Kitchen > Kitchen & Dining > Bakeware > Decorating Tools > Edible Printer Ink & Paper > Edible Printer Paper & Frosting Sheets,US,16.99,4.76,1.36,5.77,0.15,1624.0,508.0,4.6,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B01HA5E5LW; brand paper2eat
category:Edible Printer Paper & Frosting Sheets,8147491011,Edible Printer Paper & Frosting Sheets,Home & Kitchen > Kitchen & Dining > Bakeware > Decorating Tools > Edible Printer Ink & Paper > Edible Printer Paper & Frosting Sheets,B0DYNKSLX3,,"Edible Paper A4 Size, 25 Counts Icing sheets, 11.7“ x 8.3“ Frosting Sheets, Edible Image Paper for Cupcake Decoration, Sugar Sheet for Cake Printer",Home & Kitchen > Kitchen & Dining > Bakeware > Decorating Tools > Edible Printer Ink & Paper > Edible Printer Paper & Frosting Sheets,US,19.99,5.6,1.6,6.49,0.15,1341.0,179.0,4.6,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0DYNKSLX3; brand FUTEBO
category:Edible Printer Paper & Frosting Sheets,8147491011,Edible Printer Paper & Frosting Sheets,Home & Kitchen > Kitchen & Dining > Bakeware > Decorating Tools > Edible Printer Ink & Paper > Edible Printer Paper & Frosting Sheets,B0CDDBBM72,,"Derzio 25 pcs Edible Paper A4 11.7“ x 8.3“ Frosting Sheets, Icing Sheets | Sugar Sheets for Cakes Printable, Cake Edible Sheets, Edible image Paper for Cake Toppers, Cakes, Cookies & Decor",Home & Kitchen > Kitchen & Dining > Bakeware > Decorating Tools > Edible Printer Ink & Paper > Edible Printer Paper & Frosting Sheets,US,29.99,8.4,2.4,6.66,0.15,701.0,452.0,3.9,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0CDDBBM72; brand Derzio
category:Edible Printer Paper & Frosting Sheets,8147491011,Edible Printer Paper & Frosting Sheets,Home & Kitchen > Kitchen & Dining > Bakeware > Decorating Tools > Edible Printer Ink & Paper > Edible Printer Paper & Frosting Sheets,B0BFFKCTLM,,CRANBOLY 25 pcs Edible Paper 11.7“ x 8.3“ A4 Frosting Sheets | Icing Sheets for Cakes Printable Sugar Sheets Edible Paper Cake Edible Sheets in Resealable Packaging for Cake Toppers,Home & Kitchen > Kitchen & Dining > Bakeware > Decorating Tools > Edible Printer Ink & Paper > Edible Printer Paper & Frosting Sheets,US,29.79,8.34,2.38,6.49,0.15,684.0,683.0,4.5,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0BFFKCTLM; brand CRANBOLY
category:Edible Printer Paper & Frosting Sheets,8147491011,Edible Printer Paper & Frosting Sheets,Home & Kitchen > Kitchen & Dining > Bakeware > Decorating Tools > Edible Printer Ink & Paper > Edible Printer Paper & Frosting Sheets,B0GGHGXJ9K,,"Edible Wafer Paper 8.5“ x 11“ A4 Size, White Edible Printer Sheets for Cake Topper Decoration Edible Rice Paper 25pcs (0.3mm)",Home & Kitchen > Kitchen & Dining > Bakeware > Decorating Tools > Edible Printer Ink & Paper > Edible Printer Paper & Frosting Sheets,US,19.99,5.6,1.6,3.6,0.15,508.0,38.0,4.5,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,50,20,42.5,C,"observed:sales,reviews,rating; estimated:price,fba_fee,search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0GGHGXJ9K; brand SIMEKKO
category:Edible Printer Paper & Frosting Sheets,8147491011,Edible Printer Paper & Frosting Sheets,Home & Kitchen > Kitchen & Dining > Bakeware > Decorating Tools > Edible Printer Ink & Paper > Edible Printer Paper & Frosting Sheets,B0FX2CGNR7,,KYUNSEN Edible Paper 25pcs A4 11.7“ x 8.3“ Edible Frosting Sheets,Home & Kitchen > Kitchen & Dining > Bakeware > Decorating Tools > Edible Printer Ink & Paper > Edible Printer Paper & Frosting Sheets,US,19.99,5.6,1.6,7.08,0.15,434.0,107.0,3.7,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0FX2CGNR7; brand KYUNSEN
category:Edible Printer Paper & Frosting Sheets,8147491011,Edible Printer Paper & Frosting Sheets,Home & Kitchen > Kitchen & Dining > Bakeware > Decorating Tools > Edible Printer Ink & Paper > Edible Printer Paper & Frosting Sheets,B0F3Y5L9N1,,"PatiFrussa 25 Count Edible Paper A4 11.7“ x 8.3“ Printable Frosting Sheets | Icing Sheets for Cakes, Cupcakes, and Cookies, Professional Edible Image Paper",Home & Kitchen > Kitchen & Dining > Bakeware > Decorating Tools > Edible Printer Ink & Paper > Edible Printer Paper & Frosting Sheets,US,19.99,5.6,1.6,6.66,0.15,380.0,166.0,4.2,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0F3Y5L9N1; brand PatiFrussa
category:Edible Printer Paper & Frosting Sheets,8147491011,Edible Printer Paper & Frosting Sheets,Home & Kitchen > Kitchen & Dining > Bakeware > Decorating Tools > Edible Printer Ink & Paper > Edible Printer Paper & Frosting Sheets,B0GSYCR81J,,"Wafer Paper 25pcs 8.5“ x 11“, Edible Wafer Sheets for Edible Printer",Home & Kitchen > Kitchen & Dining > Bakeware > Decorating Tools > Edible Printer Ink & Paper > Edible Printer Paper & Frosting Sheets,US,13.99,3.92,1.12,3.56,0.15,369.0,35.0,4.6,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0GSYCR81J; brand AmeriMade
category:Edible Printer Paper & Frosting Sheets,8147491011,Edible Printer Paper & Frosting Sheets,Home & Kitchen > Kitchen & Dining > Bakeware > Decorating Tools > Edible Printer Ink & Paper > Edible Printer Paper & Frosting Sheets,B00GGLHXPM,,"Oasis Supply 25 Piece O-Grade Wafer Paper Pack, 8“ by 11“",Home & Kitchen > Kitchen & Dining > Bakeware > Decorating Tools > Edible Printer Ink & Paper > Edible Printer Paper & Frosting Sheets,US,17.05,4.77,1.36,3.47,0.15,256.0,1458.0,4.6,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B00GGLHXPM; brand Oasis Supply
category:Edible Printer Paper & Frosting Sheets,8147491011,Edible Printer Paper & Frosting Sheets,Home & Kitchen > Kitchen & Dining > Bakeware > Decorating Tools > Edible Printer Ink & Paper > Edible Printer Paper & Frosting Sheets,B0DMP8DV7V,,"Printable Edible Wafer Paper Sheets by Watson & Webb (0.35 mm, 25 Sheets) Vegan, ISO‑Certified, Tasteless",Home & Kitchen > Kitchen & Dining > Bakeware > Decorating Tools > Edible Printer Ink & Paper > Edible Printer Paper & Frosting Sheets,US,12.41,3.47,0.99,3.47,0.15,247.0,142.0,4.3,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0DMP8DV7V; brand Watson & Webb
category:Bottle Openers,3109475011,Bottle Openers,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Corkscrews & Openers > Bottle Openers,B0BRK7R9W5,,QTLCOHD 20 Pack Flat Bottle Opener - 7 Inch Stainless Steel Bottle Openers,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Corkscrews & Openers > Bottle Openers,US,24.99,7.0,2.0,7.65,0.15,490.0,153.0,4.6,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0BRK7R9W5; brand QTLCOHD
category:Bottle Openers,3109475011,Bottle Openers,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Corkscrews & Openers > Bottle Openers,B0002WZR4K,,"Westmark Ah-So Wine Opener – 2 Prong Wine Bottle Opener for Vintage Bottles, German Manual Cork Remover, Chrome Finish, Superfine Polished Steel",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Corkscrews & Openers > Bottle Openers,US,19.99,5.6,1.6,3.34,0.15,465.0,1684.0,4.5,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0002WZR4K; brand MONOPOL Germany
category:Bottle Openers,3109475011,Bottle Openers,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Corkscrews & Openers > Bottle Openers,B0G1XKKSVD,,"Gobetter Wine Foil Cutter Tool, Foil Remover for Wine Bottles, 2 Count",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Corkscrews & Openers > Bottle Openers,US,12.99,3.64,1.04,3.25,0.15,292.0,69.0,4.5,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0G1XKKSVD; brand GOBETTER
category:Bottle Openers,3109475011,Bottle Openers,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Corkscrews & Openers > Bottle Openers,B0BVDT7BL7,,"Irenare 6 Pcs Retractable Bar Keys Bartender Bottle Openers, Marble | Stainless Steel Beer Bottle Opener,with Belt Clip and Round Badge Reel,Bartender Gifts for Women Men",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Corkscrews & Openers > Bottle Openers,US,14.99,4.2,1.2,4.44,0.15,286.0,278.0,4.3,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0BVDT7BL7; brand Irenare
category:Screwpull Levers,13825981,Screwpull Levers,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Corkscrews & Openers > Screwpull Levers,B08MJ7FMV1,,Forge Quality Compact Vertical Lever Corkscrew Wine Opener with Foil Cutter. 3 Seconds to Open a Bottle of Wine. Metallic Bronze,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Corkscrews & Openers > Screwpull Levers,US,27.95,7.83,2.24,4.87,0.15,2473.0,421.0,4.4,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B08MJ7FMV1; brand Forge
category:Screwpull Levers,13825981,Screwpull Levers,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Corkscrews & Openers > Screwpull Levers,B07MYDZMTY,,Stainless Steel Wine Opener Compact Vertical Corkscrew Wine Bottle Opener with Foil Cutter,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Corkscrews & Openers > Screwpull Levers,US,45.99,12.88,3.68,6.35,0.15,684.0,2110.0,4.6,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B07MYDZMTY; brand KEISSCO
category:Screwpull Levers,13825981,Screwpull Levers,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Corkscrews & Openers > Screwpull Levers,B0CNBPWC4V,,"Rabbit Vertical Corkscrew Wine Opener with One-Pull Design, Foil Cutter Included, Easy to Use Manual Lever, Durable Stainless Steel Spiral, Merlot",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Corkscrews & Openers > Screwpull Levers,US,19.99,5.6,1.6,3.6,0.15,593.0,598.0,4.0,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,50,20,42.5,C,"observed:sales,reviews,rating; estimated:price,fba_fee,search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0CNBPWC4V; brand Rabbit
category:Screwpull Levers,13825981,Screwpull Levers,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Corkscrews & Openers > Screwpull Levers,B08DMMXY17,,"Wine Bottle Opener Corkscrew Set – Luxiluxy [2024 upgraded, does NOT break!] Including Foil Cutter, Bottle Stopper, Opener Stand and Extra Spiral - corkscrews wine opener set- wine opener kit",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Corkscrews & Openers > Screwpull Levers,US,29.99,8.4,2.4,6.19,0.15,461.0,2484.0,4.2,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B08DMMXY17; brand Luxiluxy
category:Screwpull Levers,13825981,Screwpull Levers,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Corkscrews & Openers > Screwpull Levers,B0DK1VQZYC,,"Wine Bottle Opener, Vertical Lever Corkscrew with Built in Foil Cutter Design, Manual Handheld Corkscrew with Ergonomic Lever Pump",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Corkscrews & Openers > Screwpull Levers,US,16.9,4.73,1.35,5.35,0.15,219.0,208.0,4.5,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0DK1VQZYC; brand Drincarier
category:Waiter Corkscrews,13826001,Waiter Corkscrews,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Corkscrews & Openers > Waiter Corkscrews,B0C7TLXMS5,,"Professional Waiter Corkscrew Wine Key for Bartenders Set of 3,With Long Rosewood Handle Stainless Steel Handle Wine Opener for Bar Restaurant Waiters, Sommelier, Bartend (Rose Wood 3 Packs)",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Corkscrews & Openers > Waiter Corkscrews,US,21.59,6.05,1.73,3.75,0.15,933.0,1003.0,4.6,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0C7TLXMS5; brand Kit-Home
category:Waiter Corkscrews,13826001,Waiter Corkscrews,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Corkscrews & Openers > Waiter Corkscrews,B09VG81642,,"RECUTMS 12 Pack Wine Opener,Waiter Corkscrew Wine Key for Servers（Black） | Heavy Duty Stainless Steel Fold Beer or Bottle Opener Serrated Foil Cutter,Perfect for Bars,Restaurants,Family,Company Party",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Corkscrews & Openers > Waiter Corkscrews,US,19.99,5.6,1.6,5.72,0.15,593.0,659.0,4.1,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B09VG81642; brand RECUTMS
category:Waiter Corkscrews,13826001,Waiter Corkscrews,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Corkscrews & Openers > Waiter Corkscrews,B004BMN44M,,Pulltap’s Professional Double‑Hinged Waiter’s Corkscrew (Classic 500) – Luxury Sommelier‑Grade Wine Opener with Signature Pulltap’s Logo & Precision Foil Cutter,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Corkscrews & Openers > Waiter Corkscrews,US,13.99,3.92,1.12,3.92,0.15,350.0,290.0,4.5,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B004BMN44M; brand Pulltap‘s
category:Waiter Corkscrews,13826001,Waiter Corkscrews,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Corkscrews & Openers > Waiter Corkscrews,B07416XXQH,,"Vintorio Professional Waiters Corkscrew - Wine Key with Ergonomic Rubber Grip, Beer Bottle Opener and Foil Cutter (1 Pack)",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Corkscrews & Openers > Waiter Corkscrews,US,12.95,3.63,1.04,4.17,0.15,346.0,2003.0,4.6,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B07416XXQH; brand Vintorio
category:Waiter Corkscrews,13826001,Waiter Corkscrews,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Corkscrews & Openers > Waiter Corkscrews,B07GHXBLQX,,"Peugeot Clavelin Corkscrew, 5.5 in, Black | Manual wine bottle opener with foil cutter, stainless steel and ABS, sommelier style, 14 cm. Compact and pocket-sized",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Corkscrews & Openers > Waiter Corkscrews,US,24.76,6.93,1.98,3.93,0.15,331.0,922.0,4.5,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B07GHXBLQX; brand Peugeot
category:Waiter Corkscrews,13826001,Waiter Corkscrews,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Corkscrews & Openers > Waiter Corkscrews,B0CS2L1WZS,,LUSCIOUZ Zero Resistance THE HELIX Elite Corkscrew Silent Wine Bottle Opener Waiters Corkscrew Wine Key (5 Coil_Black),Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Corkscrews & Openers > Waiter Corkscrews,US,59.99,16.8,4.8,4.17,0.15,266.0,435.0,4.0,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0CS2L1WZS; brand Lusciouz
category:Waiter Corkscrews,13826001,Waiter Corkscrews,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Corkscrews & Openers > Waiter Corkscrews,B07G2DBHMV,,Pulltap‘s Genuine Classic 500 Waiter‘s Corkscrew – Double-Hinged Wine Key with Hinged Foil Cutter – Patented Design – Made in Spain – (Black – Black),Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Corkscrews & Openers > Waiter Corkscrews,US,27.99,7.84,2.24,3.92,0.15,237.0,84.0,4.6,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B07G2DBHMV; brand Pulltap‘s
category:Waiter Corkscrews,13826001,Waiter Corkscrews,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Corkscrews & Openers > Waiter Corkscrews,B0C5JKVZM5,,"HYZ Wine Openers Bulk 20-Pack for Bartender, Waiter Corkscrew-Black | Wine Keys for Servers, Commercial Grade Stainless Steel Double-Hinged Corkscrews with Foil Cutter",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Corkscrews & Openers > Waiter Corkscrews,US,43.99,12.32,3.52,7.73,0.15,233.0,97.0,4.6,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0C5JKVZM5; brand HYZ
category:Waiter Corkscrews,13826001,Waiter Corkscrews,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Corkscrews & Openers > Waiter Corkscrews,B0017HWIKK,,Winco 15' Stainless Steel 5-Compartment Condiment Holder,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Corkscrews & Openers > Waiter Corkscrews,US,28.32,7.93,2.27,7.26,0.15,218.0,340.0,4.1,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0017HWIKK; brand Winco
category:Ice Buckets,678496011,Ice Buckets,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Ice Buckets & Tongs > Ice Buckets,B0CNQNGRNJ,,"Colorlaza Metal Buckets with Handle 6 Pcs – Galvanized Bucket Leak Proof & Rust Resistant 48 fl oz Capacity - Best for Party Décor, Organizing & Decorating Classrooms Easter Bucket 6.3“",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Ice Buckets & Tongs > Ice Buckets,US,27.99,7.84,2.24,8.02,0.15,1126.0,389.0,4.6,0.55,10000,1.0,70,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0CNQNGRNJ; brand colorlaza
category:Ice Buckets,678496011,Ice Buckets,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Ice Buckets & Tongs > Ice Buckets,B0G81BFG8B,,OBTANIM Clear Acrylic Ice Buckets Large Champagne Drink Cooler Storage Ice Tub with Scoops for Beer Cocktails Wine Beverage Home Parties Bar Cooling Supplies,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Ice Buckets & Tongs > Ice Buckets,US,19.99,5.6,1.6,9.56,0.15,1072.0,92.0,4.1,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0G81BFG8B; brand OBTANIM
category:Ice Buckets,678496011,Ice Buckets,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Ice Buckets & Tongs > Ice Buckets,B0C2CQVKCF,,"BARsics Large 6-Gallon Galvanized Tin Beverage Tub, 20 x14x10 inches (Pack of 2)",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Ice Buckets & Tongs > Ice Buckets,US,59.0,16.52,4.72,18.77,0.15,990.0,193.0,4.6,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0C2CQVKCF; brand BARsics
